date,official_outlet_m3s,official_et_mm,official_surq_gen_mm,official_perc_mm,official_latq_mm,official_snopack_mm,official_soil_layer2_C,existing_ft_outlet_m3s,existing_ft_et_mm,existing_ft_surq_gen_mm,existing_ft_perc_mm,existing_ft_latq_mm,existing_ft_snopack_mm,existing_ft_soil_layer2_C,shaw_outlet_m3s,shaw_et_mm,shaw_surq_gen_mm,shaw_perc_mm,shaw_latq_mm,shaw_snopack_mm,shaw_soil_layer2_C
2022-06-29,2.112e-05,3.958,0.179,0.087,0.093,0.0,16.511,2.111e-05,3.963,0.174,0.087,0.093,0.0,17.648,0.009116,5.398,0.143,0.25,0.0,0.0,16.051
2022-06-30,3.929e-06,3.37,0.006,0.086,0.095,0.0,16.389,3.928e-06,3.366,0.006,0.086,0.095,0.0,16.989,0.009121,4.1,0.005,0.242,0.0,0.0,16.069
2022-07-01,5.913e-06,3.564,0.015,0.086,0.095,0.0,16.844,5.912e-06,3.569,0.015,0.086,0.095,0.0,19.586,0.00913,3.448,0.015,0.236,0.0,0.0,18.693
2022-07-02,6.311e-05,3.215,4.795,0.093,0.102,0.0,17.029,6.284e-05,3.22,4.68,0.093,0.102,0.0,19.423,0.009166,3.436,0.36,0.232,0.0,0.0,18.414
2022-07-03,2.642e-06,6.126,0.306,0.09,0.105,0.0,16.955,2.631e-06,6.126,0.301,0.09,0.104,0.0,18.14,0.009117,6.549,0.0,0.231,0.0,0.0,15.549
2022-07-04,1.554e-06,4.52,0.03,0.087,0.104,0.0,16.886,1.548e-06,4.52,0.03,0.087,0.104,0.0,17.611,0.009112,4.318,0.0,0.233,0.0,0.0,15.751
2022-07-05,1.334e-05,2.985,0.07,0.087,0.103,0.0,16.748,1.334e-05,2.989,0.07,0.087,0.103,0.0,17.223,0.009128,3.435,0.067,0.239,0.0,0.0,16.42
2022-07-06,4.02e-06,3.723,0.004,0.086,0.101,0.0,16.664,9.038,3.728,0.004,0.086,0.101,0.0,17.169,0.009144,4.753,0.004,0.255,0.0,0.0,16.247
2022-07-07,5.64e-07,5.364,0.0,0.085,0.099,0.0,16.644,5.631e-07,5.361,0.0,0.085,0.099,0.0,17.193,0.009194,5.112,0.0,0.276,0.0,0.0,15.133
2022-07-08,4.776e-07,5.462,0.0,0.082,0.096,0.0,16.759,4.771e-07,5.462,0.0,0.082,0.096,0.0,17.91,0.009272,4.711,0.0,0.294,0.0,0.0,15.441
2022-07-09,4.209e-07,5.654,0.0,0.08,0.091,0.0,16.457,4.206e-07,5.654,0.0,0.08,0.091,0.0,16.265,0.009367,5.162,0.0,0.308,0.0,0.0,13.496
2022-07-10,3.774e-07,4.886,0.0,0.077,0.085,0.0,16.471,3.772e-07,4.891,0.0,0.077,0.085,0.0,16.762,0.009469,4.506,0.0,0.314,0.0,0.0,14.437
2022-07-11,3.407e-07,6.249,0.0,0.074,0.079,0.0,16.811,3.406e-07,6.256,0.0,0.074,0.079,0.0,18.626,0.0,4.917,0.0,0.313,0.0,0.0,15.328
2022-07-12,3.956e-05,4.352,0.324,0.079,0.078,0.0,17.222,3.956e-05,4.361,0.324,0.079,0.078,0.0,19.947,0.0005937,4.273,0.324,0.309,0.0,0.0,17.471
2022-07-13,3.19e-07,4.153,0.0,0.077,0.076,0.0,17.348,3.189e-07,4.157,0.0,0.077,0.076,0.0,19.452,0.001072,5.003,0.0,0.301,0.0,0.0,16.716
2022-07-14,1.883e-05,3.878,0.122,0.078,0.075,0.0,17.203,1.883e-05,3.885,0.122,0.078,0.075,0.0,18.014,0.001568,4.886,0.122,0.292,0.0,0.0,15.894
2022-07-15,3.081e-07,5.129,0.0,0.077,0.073,0.0,17.222,3.08e-07,5.134,0.0,0.077,0.073,0.0,18.041,0.001988,5.326,0.0,0.282,0.0,0.0,15.452
2022-07-16,8.23e-06,3.793,0.031,0.076,0.071,0.0,17.494,8.23e-06,3.8,0.031,0.076,0.071,0.0,19.374,0.002394,4.348,0.031,0.271,0.0,0.0,17.725
2022-07-17,2.849e-07,7.345,0.0,0.074,0.068,0.0,17.852,2.848e-07,7.353,0.0,0.074,0.068,0.0,20.437,0.002749,6.274,0.0,0.261,0.0,0.0,16.832
2022-07-18,3.422e-05,3.497,0.272,0.077,0.069,0.0,18.055,3.422e-05,3.503,0.272,0.077,0.069,0.0,20.451,0.003112,3.294,0.272,0.251,0.0,0.0,18.552
2022-07-19,7.559e-06,4.673,0.027,0.077,0.069,0.0,18.363,7.559e-06,4.682,0.027,0.077,0.069,0.0,21.185,0.003384,5.082,0.027,0.243,0.0,0.0,18.591
2022-07-20,2.817e-07,6.017,0.0,0.076,0.068,0.0,18.771,2.815e-07,6.023,0.0,0.076,0.068,0.0,21.956,0.003647,5.479,0.0,0.235,0.0,0.0,18.431
2022-07-21,1.725e-05,3.663,0.108,0.076,0.067,0.0,19.293,1.725e-05,3.669,0.108,0.076,0.067,0.0,23.159,0.003906,3.416,0.108,0.227,0.0,0.0,20.755
2022-07-22,2.7e-07,5.951,0.0,0.074,0.065,0.0,19.464,2.698e-07,5.957,0.0,0.074,0.065,0.0,22.207,0.004108,6.161,0.0,0.22,0.0,0.0,18.478
2022-07-23,2.556e-07,6.171,0.0,0.072,0.062,0.0,19.751,2.554e-07,6.176,0.0,0.072,0.061,0.0,22.431,0.004304,5.039,0.0,0.213,0.0,0.0,18.808
2022-07-24,4.861e-06,3.967,0.01,0.069,0.056,0.0,20.037,4.861e-06,3.974,0.01,0.069,0.056,0.0,22.757,0.004482,3.724,0.01,0.206,0.0,0.0,20.661
2022-07-25,2.998e-05,3.29,0.231,0.073,0.056,0.0,19.944,2.998e-05,3.287,0.231,0.073,0.056,0.0,21.244,0.004662,3.645,0.231,0.2,0.0,0.0,19.418
2022-07-26,2.292e-07,7.008,0.0,0.072,0.055,0.0,19.65,2.289e-07,7.014,0.0,0.072,0.055,0.0,19.703,0.00477,7.427,0.0,0.195,0.0,0.0,16.053
2022-07-27,2.156e-07,4.681,0.0,0.069,0.052,0.0,19.473,2.154e-07,4.686,0.0,0.069,0.052,0.0,19.409,0.00489,4.431,0.0,0.189,0.0,0.0,16.636
2022-07-28,2.225e-05,5.793,0.156,0.07,0.051,0.0,19.615,2.225e-05,5.803,0.156,0.07,0.051,0.0,20.691,0.005013,7.849,0.156,0.182,0.0,0.0,17.71
2022-07-29,1.98e-07,5.232,0.0,0.069,0.048,0.0,19.478,1.977e-07,5.237,0.0,0.069,0.048,0.0,20.023,0.005077,5.569,0.0,0.177,0.0,0.0,16.888
2022-07-30,1.838e-07,5.659,0.0,0.067,0.045,0.0,19.083,1.836e-07,5.664,0.0,0.067,0.045,0.0,18.58,0.005149,5.198,0.0,0.171,0.0,0.0,15.129
2022-07-31,1.729e-07,3.889,0.0,0.066,0.042,0.0,19.062,1.727e-07,3.892,0.0,0.066,0.042,0.0,19.388,0.005207,3.786,0.0,0.166,0.0,0.0,16.919
2022-08-01,6.775e-06,3.024,0.022,0.066,0.04,0.0,19.19,6.775e-06,3.028,0.022,0.066,0.04,0.0,20.574,0.0,3.176,0.022,0.16,0.0,0.0,18.716
2022-08-02,2.361e-06,4.355,0.001,0.066,0.038,0.0,19.0,2.361e-06,4.361,0.001,0.066,0.038,0.0,19.511,0.0,5.576,0.001,0.155,0.0,0.0,16.712
2022-08-03,8.136e-07,2.539,0.0,0.066,0.037,0.0,18.703,8.136e-07,2.541,0.0,0.066,0.037,0.0,18.502,0.0,3.037,0.0,0.15,0.0,0.0,16.844
2022-08-04,9.183e-06,3.496,0.04,0.066,0.036,0.0,18.912,9.183e-06,3.501,0.04,0.066,0.036,0.0,20.543,0.0,3.797,0.04,0.146,0.0,0.0,18.661
2022-08-05,1.451e-07,4.068,0.0,0.066,0.035,0.0,18.927,1.451e-07,4.072,0.0,0.066,0.035,0.0,20.356,0.0002638,4.261,0.0,0.141,0.0,0.0,17.537
2022-08-06,1.426e-07,7.127,0.0,0.065,0.034,0.0,19.234,1.426e-07,7.133,0.0,0.065,0.034,0.0,21.516,0.0005063,5.123,0.0,0.136,0.0,0.0,17.322
2022-08-07,6.53e-06,4.47,0.021,0.065,0.033,0.0,19.692,6.529e-06,4.476,0.021,0.064,0.033,0.0,22.592,0.0007345,4.977,0.021,0.132,0.0,0.0,19.581
2022-08-08,5.06e-05,2.813,0.437,0.064,0.032,0.0,19.289,5.06e-05,2.817,0.437,0.064,0.032,0.0,19.824,0.0,3.244,0.437,0.127,0.0,0.0,17.376
2022-08-09,4.731e-05,2.631,0.404,0.071,0.037,0.0,18.634,4.731e-05,2.634,0.404,0.071,0.037,0.0,17.219,0.0002781,3.536,0.404,0.123,0.0,0.0,15.347
2022-08-10,1.633e-07,4.142,0.0,0.07,0.04,0.0,18.444,1.631e-07,4.145,0.0,0.07,0.04,0.0,18.22,0.0004424,5.039,0.0,0.119,0.0,0.0,15.761
2022-08-11,7.217e-06,2.767,0.025,0.069,0.041,0.0,18.264,7.217e-06,2.77,0.025,0.069,0.04,0.0,18.364,0.0006425,3.766,0.025,0.114,0.0,0.0,16.461
2022-08-12,1.646e-07,4.494,0.0,0.069,0.041,0.0,17.641,1.643e-07,4.498,0.0,0.068,0.04,0.0,16.096,0.0008118,4.99,0.0,0.111,0.0,0.0,13.256
2022-08-13,1.593e-07,4.761,0.0,0.067,0.039,0.0,17.327,1.591e-07,4.764,0.0,0.067,0.039,0.0,16.43,0.0009725,4.152,0.0,0.107,0.0,0.0,13.476
2022-08-14,1.553e-07,5.223,0.0,0.067,0.038,0.0,17.188,1.551e-07,5.227,0.0,0.067,0.038,0.0,17.106,0.001118,4.335,0.0,0.103,0.0,0.0,13.88
2022-08-15,1.519e-07,4.127,0.0,0.066,0.037,0.0,17.206,1.518e-07,4.131,0.0,0.066,0.037,0.0,17.97,0.00125,3.732,0.0,0.099,0.0,0.0,15.075
2022-08-16,1.489e-07,5.264,0.0,0.066,0.036,0.0,17.325,1.488e-07,5.268,0.0,0.066,0.036,0.0,18.73,0.0,4.357,0.0,0.097,0.0,0.0,15.449
2022-08-17,3.451e-06,2.644,0.004,0.066,0.035,0.0,17.353,3.451e-06,2.647,0.004,0.066,0.035,0.0,18.703,0.0,2.943,0.004,0.095,0.0,0.0,16.755
2022-08-18,1.998e-05,2.712,0.135,0.066,0.035,0.0,17.121,1.998e-05,2.715,0.135,0.066,0.034,0.0,17.641,0.0,2.91,0.135,0.094,0.0,0.0,15.872
2022-08-19,3.447e-06,3.189,0.004,0.065,0.034,0.0,17.356,3.447e-06,3.192,0.004,0.065,0.034,0.0,19.192,0.0,3.891,0.004,0.093,0.0,0.0,17.226
2022-08-20,1.397e-07,4.916,0.0,0.065,0.033,0.0,17.72,1.397e-07,4.92,0.0,0.065,0.033,0.0,20.422,0.0,4.612,0.0,0.091,0.0,0.0,17.342
2022-08-21,4.766e-06,4.092,0.01,0.065,0.033,0.0,18.199,4.766e-06,4.097,0.01,0.065,0.033,0.0,21.551,0.0,4.642,0.01,0.09,0.0,0.0,18.964
2022-08-22,1.115e-05,3.472,0.056,0.065,0.032,0.0,18.423,1.115e-05,3.476,0.056,0.065,0.032,0.0,21.136,0.0,3.893,0.056,0.089,0.0,0.0,18.86
2022-08-23,2.658e-05,3.182,0.198,0.065,0.032,0.0,18.437,2.658e-05,3.185,0.198,0.065,0.032,0.0,20.287,0.0,3.832,0.198,0.087,0.0,0.0,18.165
2022-08-24,7.944e-07,4.031,0.0,0.065,0.032,0.0,18.562,7.943e-07,4.034,0.0,0.065,0.032,0.0,20.541,0.0,5.271,0.0,0.086,0.0,0.0,17.876
2022-08-25,1.321e-07,6.125,0.0,0.065,0.032,0.0,18.304,1.321e-07,6.129,0.0,0.065,0.031,0.0,18.878,0.0,4.94,0.0,0.084,0.0,0.0,15.173
2022-08-26,3.269e-05,2.608,0.235,0.065,0.031,0.0,18.045,3.265e-05,2.611,0.235,0.065,0.031,0.0,18.236,0.0,3.168,0.235,0.082,0.0,0.0,16.412
2022-08-27,1.335e-06,3.534,0.0,0.065,0.031,0.0,17.662,1.311e-06,3.537,0.0,0.065,0.031,0.0,17.133,0.0,4.462,0.0,0.079,0.0,0.0,15.101
2022-08-28,7.409e-07,4.263,0.0,0.065,0.031,0.0,17.571,7.289e-07,4.266,0.0,0.065,0.031,0.0,17.792,0.0,3.844,0.0,0.077,0.0,0.0,15.745
2022-08-29,4.389e-07,6.934,0.0,0.064,0.031,0.0,17.984,4.328e-07,6.939,0.0,0.064,0.031,0.0,20.253,0.0,4.489,0.0,0.075,0.0,0.0,17.398
2022-08-30,2.187e-05,3.46,0.137,0.064,0.03,0.0,18.332,2.186e-05,3.464,0.137,0.064,0.03,0.0,20.876,0.0,3.147,0.137,0.074,0.0,0.0,19.769
2022-08-31,3.955e-05,3.734,0.261,0.064,0.03,0.0,18.007,3.955e-05,3.739,0.261,0.064,0.03,0.0,18.493,0.0,4.853,0.261,0.073,0.0,0.0,16.329
2022-09-01,6.139e-06,1.986,0.002,0.064,0.03,0.0,17.109,6.136e-06,1.988,0.002,0.064,0.03,0.0,15.006,0.0,2.929,0.002,0.072,0.0,0.0,13.46
2022-09-02,1.834e-06,3.374,0.0,0.064,0.03,0.0,16.58,1.832e-06,3.379,0.0,0.064,0.029,0.0,15.274,0.0,3.093,0.0,0.07,0.0,0.0,13.123
2022-09-03,9.896e-07,3.262,0.0,0.064,0.029,0.0,16.662,9.885e-07,3.267,0.0,0.064,0.029,0.0,17.83,0.0,2.601,0.0,0.068,0.0,0.0,15.746
2022-09-04,5.705e-06,1.994,0.013,0.064,0.029,0.0,16.257,5.704e-06,1.997,0.013,0.064,0.029,0.0,16.384,0.0,3.066,0.013,0.067,0.0,0.0,14.003
2022-09-05,1.923e-06,1.045,0.0,0.064,0.028,0.0,15.74,1.922e-06,1.047,0.0,0.063,0.028,0.0,14.964,0.0,1.514,0.0,0.065,0.0,0.0,13.526
2022-09-06,6.902e-07,1.061,0.0,0.063,0.028,0.0,15.625,6.897e-07,1.063,0.0,0.063,0.028,0.0,16.069,0.0,1.375,0.0,0.064,0.0,0.0,15.255
2022-09-07,1.823e-07,1.727,0.0,0.063,0.028,0.0,15.624,1.819e-07,1.731,0.0,0.063,0.028,0.0,17.001,0.0,2.503,0.0,0.063,0.0,0.0,15.166
2022-09-08,1.471e-07,2.647,0.0,0.063,0.027,0.0,15.687,1.467e-07,2.653,0.0,0.063,0.027,0.0,17.675,0.0,3.116,0.0,0.063,0.0,0.0,14.813
2022-09-09,1.282e-07,1.642,0.0,0.062,0.027,0.0,15.808,1.278e-07,1.646,0.0,0.062,0.027,0.0,18.199,0.0,2.227,0.0,0.062,0.0,0.0,16.086
2022-09-10,1.174e-07,2.056,0.0,0.062,0.026,0.0,16.069,1.17e-07,2.062,0.0,0.062,0.026,0.0,19.083,0.0,2.661,0.0,0.062,0.0,0.0,16.513
2022-09-11,3.314e-07,0.885,0.0,0.062,0.026,0.0,16.338,3.31e-07,0.887,0.0,0.062,0.025,0.0,19.58,0.0,1.339,0.0,0.062,0.0,0.0,18.196
2022-09-12,4.955e-06,0.97,0.011,0.062,0.025,0.0,16.568,4.955e-06,0.972,0.011,0.061,0.025,0.0,19.712,0.0,1.657,0.011,0.062,0.0,0.0,18.465
2022-09-13,2.778e-05,1.395,0.188,0.061,0.024,0.0,16.618,2.777e-05,1.394,0.188,0.061,0.024,0.0,19.102,0.0,2.899,0.188,0.062,0.0,0.0,17.28
2022-09-14,3.945e-05,0.906,0.257,0.064,0.026,0.0,16.232,3.944e-05,0.908,0.257,0.064,0.026,0.0,16.978,0.0,1.874,0.257,0.061,0.0,0.0,15.718
2022-09-15,3.638e-06,2.346,0.0,0.064,0.027,0.0,15.416,3.636e-06,2.351,0.0,0.064,0.027,0.0,13.769,0.0,4.313,0.0,0.061,0.0,0.0,10.531
2022-09-16,1.904e-06,1.441,0.0,0.064,0.027,0.0,14.721,1.902e-06,1.445,0.0,0.064,0.027,0.0,12.743,0.0,2.416,0.0,0.059,0.0,0.0,10.656
2022-09-17,1.024e-06,1.364,0.0,0.064,0.027,0.0,14.13,1.023e-06,1.367,0.0,0.063,0.027,0.0,12.554,0.0,2.425,0.0,0.056,0.0,0.0,10.526
2022-09-18,3.837e-05,0.887,0.263,0.068,0.031,0.0,13.964,3.836e-05,0.889,0.263,0.068,0.031,0.0,13.889,0.0,1.442,0.263,0.055,0.0,0.0,13.288
2022-09-19,9.243e-05,0.805,0.736,0.083,0.047,0.0,13.731,9.242e-05,0.806,0.736,0.083,0.047,0.0,13.882,0.0,1.91,0.692,0.054,0.0,0.0,13.014
2022-09-20,4.043e-05,1.334,0.203,0.089,0.063,0.0,13.38,4.042e-05,1.336,0.203,0.088,0.063,0.0,13.06,0.0,3.18,0.203,0.054,0.0,0.0,11.274
2022-09-21,2.349e-05,1.413,0.876,0.09,0.076,0.0,13.309,2.333e-05,1.416,0.834,0.09,0.076,0.0,14.043,0.0,3.082,0.061,0.053,0.0,0.0,12.756
2022-09-22,9.21,0.84,36.115,0.093,0.088,0.0,13.051,9.047,0.841,35.863,0.093,0.087,0.0,13.559,0.0,1.62,0.87,0.061,0.0,0.0,13.105
2022-09-23,1.135e-05,1.189,2.498,0.09,0.094,0.0,12.302,1.135e-05,1.191,2.494,0.09,0.094,0.0,10.574,0.003281,2.963,0.0,2.407,0.0,0.0,9.299
2022-09-24,5.974e-06,1.917,0.245,0.09,0.098,0.0,11.865,5.973e-06,1.921,0.245,0.09,0.098,0.0,10.681,0.005766,2.72,0.0,2.054,0.0,0.0,9.385
2022-09-25,8.406e-06,0.629,0.085,0.09,0.102,0.0,11.618,8.405e-06,0.63,0.085,0.09,0.102,0.0,11.25,0.007047,1.32,0.011,1.241,0.0,0.0,11.065
2022-09-26,2.152e-05,0.967,1.78,0.091,0.105,0.0,11.761,2.15e-05,0.969,1.775,0.091,0.105,0.0,13.235,0.007812,2.053,0.052,0.875,0.0,0.0,12.959
2022-09-27,2.02e-06,1.37,0.139,0.09,0.107,0.0,11.689,2.02e-06,1.372,0.138,0.09,0.107,0.0,12.952,0.008295,2.746,0.0,0.69,0.0,0.0,11.118
2022-09-28,1.251e-06,1.644,0.014,0.089,0.108,0.0,11.595,1.251e-06,1.647,0.014,0.089,0.108,0.0,12.697,0.008639,2.391,0.0,0.589,0.0,0.0,10.978
2022-09-29,8.597e-07,0.771,0.002,0.089,0.108,0.0,10.995,8.594e-07,0.772,0.002,0.089,0.108,0.0,10.114,0.008877,1.798,0.0,0.514,0.0,0.0,9.448
2022-09-30,6.594e-07,1.401,0.0,0.088,0.107,0.0,10.626,6.593e-07,1.404,0.0,0.088,0.107,0.0,9.973,0.009025,2.348,0.0,0.449,0.0,0.0,9.052
2022-10-01,5.555e-07,1.094,0.0,0.088,0.106,0.0,10.292,5.554e-07,1.096,0.0,0.088,0.106,0.0,10.532,0.009109,1.255,0.0,0.397,0.0,0.0,9.04
2022-10-02,5.002e-07,1.549,0.0,0.087,0.105,0.0,9.612,5.002e-07,1.552,0.0,0.087,0.105,0.0,8.685,0.00916,1.808,0.0,0.364,0.0,0.0,6.248
2022-10-03,4.691e-07,1.282,0.0,0.086,0.104,0.0,9.034,4.69e-07,1.284,0.0,0.086,0.104,0.0,8.334,0.009211,1.423,0.0,0.348,0.0,0.0,6.402
2022-10-04,4.505e-07,0.704,0.0,0.086,0.102,0.0,8.64,4.504e-07,0.705,0.0,0.086,0.102,0.0,8.968,0.009287,0.789,0.0,0.348,0.0,0.0,7.737
2022-10-05,4.385e-07,0.753,0.0,0.085,0.101,0.0,8.535,4.384e-07,0.754,0.0,0.085,0.101,0.0,10.42,0.009402,0.756,0.0,0.358,0.0,0.0,9.163
2022-10-06,4.294e-07,1.753,0.0,0.085,0.1,0.0,8.857,4.293e-07,1.756,0.0,0.085,0.1,0.0,12.722,0.009558,1.365,0.0,0.371,0.0,0.0,10.556
2022-10-07,7.253e-05,0.812,5.456,0.093,0.105,0.0,8.691,7.248e-05,0.813,5.447,0.093,0.105,0.0,11.308,0.009791,1.856,0.375,0.383,0.0,0.0,9.161
2022-10-08,2.984e-06,1.283,0.422,0.09,0.107,0.0,8.112,2.982e-06,1.285,0.421,0.09,0.107,0.0,7.981,0.009956,2.272,0.0,0.392,0.0,0.0,5.635
2022-10-09,2.404e-06,0.448,0.042,0.089,0.108,0.0,7.577,2.403e-06,0.449,0.042,0.089,0.108,0.0,6.852,0.01018,0.717,0.0,0.396,0.0,0.0,6.029
2022-10-10,1.113e-06,0.787,0.005,0.089,0.108,0.0,7.095,1.112e-06,0.788,0.005,0.089,0.108,0.0,6.408,0.0104,1.096,0.0,0.4,0.0,0.0,5.369
2022-10-11,7.91e-07,1.504,0.001,0.088,0.108,0.0,6.823,7.907e-07,1.507,0.001,0.088,0.108,0.0,7.449,0.01064,1.425,0.0,0.411,0.0,0.0,5.896
2022-10-12,6.256e-07,1.129,0.0,0.088,0.107,0.0,7.245,6.254e-07,1.131,0.0,0.088,0.107,0.0,10.906,0.0109,0.818,0.0,0.429,0.0,0.0,9.104
2022-10-13,1.021e-05,0.4,0.16,0.089,0.108,0.0,7.774,1.021e-05,0.4,0.159,0.089,0.108,0.0,12.588,0.0112,0.34,0.038,0.452,0.0,0.0,11.29
2022-10-14,9.119,0.501,29.052,0.093,0.111,0.0,7.764,0.0002091,0.501,29.028,0.093,0.111,0.0,10.841,0.0116,1.216,0.737,0.475,0.0,0.0,9.308
2022-10-15,8.106e-06,1.087,2.066,0.09,0.112,0.0,7.803,8.105e-06,1.089,2.065,0.09,0.112,0.0,10.91,0.01188,1.789,0.0,0.496,0.0,0.0,9.249
2022-10-16,4.343e-06,0.717,0.203,0.09,0.112,0.0,7.667,4.343e-06,0.718,0.203,0.09,0.112,0.0,9.854,0.01245,1.153,0.0,0.634,0.0,0.0,8.197
2022-10-17,7.169e-06,0.349,0.125,0.09,0.112,0.0,7.73,7.168e-06,0.35,0.125,0.09,0.112,0.0,10.376,0.0145,0.461,0.008,1.471,0.0,0.0,9.674
2022-10-18,6.582e-06,0.34,0.284,0.091,0.113,0.0,7.542,6.576e-06,0.34,0.283,0.091,0.113,0.0,8.88,0.01852,0.967,0.005,2.53,0.0,0.0,7.983
2022-10-19,1.288e-06,1.363,0.023,0.09,0.113,0.0,7.159,1.288e-06,1.365,0.023,0.09,0.113,0.0,7.489,0.02311,1.803,0.0,2.882,0.0,0.0,5.786
2022-10-20,8.859e-07,0.556,0.002,0.09,0.112,0.0,6.931,8.857e-07,0.556,0.002,0.09,0.112,0.0,7.06,0.02728,0.887,0.0,2.762,0.0,0.0,5.634
2022-10-21,6.8e-07,0.828,0.0,0.089,0.112,0.0,6.815,6.799e-07,0.829,0.0,0.089,0.112,0.0,7.841,0.03074,0.977,0.0,2.492,0.0,0.0,6.542
2022-10-22,5.731e-07,1.365,0.0,0.089,0.111,0.0,7.281,5.73e-07,1.367,0.0,0.089,0.111,0.0,11.209,0.03348,1.039,0.0,2.203,0.0,0.0,9.46
2022-10-23,5.157e-07,2.367,0.0,0.088,0.109,0.0,7.766,5.157e-07,2.37,0.0,0.088,0.109,0.0,12.752,0.03559,1.806,0.0,1.939,0.0,0.0,9.642
2022-10-24,4.903e-06,0.38,0.009,0.088,0.108,0.0,8.199,4.902e-06,0.38,0.009,0.088,0.108,0.0,13.204,0.03715,0.367,0.009,1.71,0.0,0.0,11.503
2022-10-25,4.729e-07,2.07,0.0,0.087,0.107,0.0,8.97,4.729e-07,2.072,0.0,0.087,0.107,0.0,15.478,0.03826,1.771,0.0,1.517,0.0,0.0,12.295
2022-10-26,4.583e-07,1.297,0.0,0.087,0.106,0.0,9.678,4.583e-07,1.299,0.0,0.087,0.106,0.0,16.503,0.03901,0.984,0.0,1.36,0.0,0.0,13.271
2022-10-27,4.476e-07,1.542,0.0,0.086,0.104,0.0,9.067,4.475e-07,1.544,0.0,0.086,0.104,0.0,11.2,0.03948,2.205,0.0,1.23,0.0,0.0,7.414
2022-10-28,4.39e-07,0.639,0.0,0.085,0.102,0.0,8.186,4.389e-07,0.64,0.0,0.085,0.102,0.0,7.231,0.03971,1.156,0.0,1.121,0.0,0.0,5.145
2022-10-29,4.32e-07,0.756,0.0,0.085,0.101,0.0,7.782,4.319e-07,0.757,0.0,0.085,0.101,0.0,7.919,0.03975,0.957,0.0,1.028,0.0,0.0,6.585
2022-10-30,4.259e-07,0.6,0.0,0.085,0.099,0.0,7.763,4.258e-07,0.601,0.0,0.085,0.099,0.0,9.63,0.03963,0.656,0.0,0.947,0.0,0.0,8.558
2022-10-31,1.082e-06,0.78,0.0,0.084,0.098,0.0,7.871,9.038,0.781,0.0,0.084,0.098,0.0,10.469,9.082,0.932,0.0,0.875,0.0,0.0,8.85
2022-11-01,1.077e-06,0.18,0.0,0.084,0.097,0.0,7.958,1.077e-06,0.181,0.0,0.084,0.097,0.0,10.619,0.03902,-0.024,0.0,0.811,0.0,0.0,8.965
2022-11-02,4.115e-07,0.691,0.0,0.084,0.096,0.0,7.637,4.114e-07,0.692,0.0,0.084,0.096,0.0,9.282,0.03857,0.804,0.0,0.754,0.0,0.0,7.006
2022-11-03,4.064e-07,2.047,0.0,0.083,0.094,0.0,7.418,4.064e-07,2.049,0.0,0.083,0.094,0.0,9.866,0.03804,1.438,0.0,0.703,0.0,0.0,6.453
2022-11-04,4.005e-07,0.906,0.0,0.082,0.093,0.0,7.744,4.004e-07,0.907,0.0,0.082,0.093,0.0,12.055,0.03745,0.413,0.0,0.658,0.0,0.0,9.046
2022-11-05,3.943e-07,1.323,0.0,0.082,0.091,0.0,8.53,3.943e-07,1.325,0.0,0.082,0.091,0.0,14.936,0.03682,0.602,0.0,0.617,0.0,0.0,10.458
2022-11-06,8.325e-06,0.475,0.031,0.082,0.09,0.0,9.189,8.325e-06,0.475,0.031,0.082,0.09,0.0,15.584,0.03615,0.455,0.031,0.581,0.0,0.0,11.862
2022-11-07,1.409e-05,0.169,0.077,0.085,0.092,0.0,8.895,1.408e-05,0.169,0.077,0.085,0.092,0.0,12.106,0.03545,0.212,0.076,0.549,0.0,0.0,9.362
2022-11-08,5.287e-07,0.743,0.0,0.085,0.093,0.0,7.828,5.278e-07,0.743,0.0,0.085,0.093,0.0,6.404,0.03471,1.621,0.0,0.519,0.0,0.0,3.696
2022-11-09,4.705e-07,1.203,0.0,0.084,0.094,0.0,6.852,4.701e-07,1.204,0.0,0.084,0.094,0.0,4.909,0.03396,1.138,0.0,0.492,0.0,0.0,2.473
2022-11-10,4.399e-07,1.045,0.0,0.084,0.094,0.0,7.089,4.396e-07,1.047,0.0,0.084,0.094,0.0,9.118,0.03321,0.467,0.0,0.469,0.0,0.0,5.763
2022-11-11,1.654e-05,0.194,0.088,0.086,0.096,0.0,7.626,1.654e-05,0.194,0.088,0.086,0.096,0.0,12.16,0.03247,-0.146,0.088,0.45,0.0,0.0,8.81
2022-11-12,0.0002711,0.684,35.509,0.095,0.104,0.0,7.686,0.0002711,0.685,35.481,0.095,0.104,0.0,11.836,0.03182,1.448,1.014,0.435,0.0,0.0,8.945
2022-11-13,9.084,0.093,2.606,0.091,0.107,0.0,6.825,1.146e-05,0.093,2.605,0.091,0.107,0.0,6.398,0.03098,0.497,0.0,0.427,0.0,0.0,4.497
2022-11-14,5.819e-06,0.668,0.256,0.09,0.108,0.0,5.822,5.814e-06,0.669,0.256,0.089,0.107,0.0,2.674,0.03148,1.504,0.0,1.096,0.0,0.0,1.772
2022-11-15,3.184e-06,0.589,0.028,0.09,0.109,0.0,4.848,3.177e-06,0.589,0.028,0.089,0.108,0.0,0.975,0.03716,0.908,0.0,3.788,0.0,0.0,1.049
2022-11-16,1.419e-05,0.102,0.003,0.09,0.11,2.736,4.217,1.418e-05,0.102,0.003,0.09,0.109,2.736,1.98,0.04354,0.552,0.0,4.231,0.0,2.34,0.794
